setting_id,source,level,n_models,width,seed,block_size,triangle,cycle_score,centrality_score,phase_residual,detected_order_d,rank_allowed,residual_type,selected_resolution,centrality_improvement_from_previous_level,centrality_improvement_from_permutation_to_block,supports_brauer_projective_interpretation,is_finite_index_candidate,final_decision,selected_level,mean_pairwise_block_residual,max_pairwise_block_residual,used_remainder_block,individual_accuracy_mean,individual_accuracy_max,merge_evaluated,merge_accuracy,merge_notes,notes
mnist_mlp_N4_W16_S1703_B8,real_mnist,low_rank_GL,4,16,1703,8,0-1-3,0.8184209753378785,0.5812869830534062,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.406327368322959,-0.019368514824510963,False,False,gl_diagnostic_only,low_rank_GL,0.5683739652076575,0.7189730760581041,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W16_S1703_B8,real_mnist,permutation,4,16,1703,8,0-2-3,1.1726039399558574,0.9499177595981665,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.03306893017700485,False,False,gl_diagnostic_only,low_rank_GL,0.5683739652076575,0.7189730760581041,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1703_B8,real_mnist,signed_permutation,4,16,1703,8,0-2-3,1.1726039399558574,0.9499177595981665,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.03306893017700485,False,False,gl_diagnostic_only,low_rank_GL,0.5683739652076575,0.7189730760581041,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1703_B8,real_mnist,monomial_phase_or_scale,4,16,1703,8,0-2-3,0.9513887442884884,0.2734711078380779,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6764466517600887,-0.03306893017700485,False,False,gl_diagnostic_only,low_rank_GL,0.5683739652076575,0.7189730760581041,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1703_B8,real_mnist,block_orthogonal,4,16,1703,8,0-2-3,1.2777505215345721,0.9829866897751713,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.7095155819370935,-0.03306893017700485,False,False,gl_diagnostic_only,low_rank_GL,0.5683739652076575,0.7189730760581041,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1703_B8,real_mnist,low_rank_GL,4,16,1703,8,0-2-3,0.8380616670280825,0.5930758757929924,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.38991081398217897,-0.03306893017700485,False,False,gl_diagnostic_only,low_rank_GL,0.5683739652076575,0.7189730760581041,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W16_S1703_B8,real_mnist,permutation,4,16,1703,8,1-2-3,1.224744871391589,0.9682458365518543,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.010796669467728615,False,False,gl_diagnostic_only,low_rank_GL,0.5683739652076575,0.7189730760581041,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1703_B8,real_mnist,signed_permutation,4,16,1703,8,1-2-3,1.224744871391589,0.9682458365518543,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.010796669467728615,False,False,gl_diagnostic_only,low_rank_GL,0.5683739652076575,0.7189730760581041,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1703_B8,real_mnist,monomial_phase_or_scale,4,16,1703,8,1-2-3,0.9562024915003917,0.3197963898746176,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6484494466772366,-0.010796669467728615,False,False,gl_diagnostic_only,low_rank_GL,0.5683739652076575,0.7189730760581041,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1703_B8,real_mnist,block_orthogonal,4,16,1703,8,1-2-3,1.2620174226613072,0.9790425060195829,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6592461161449652,-0.010796669467728615,False,False,gl_diagnostic_only,low_rank_GL,0.5683739652076575,0.7189730760581041,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1703_B8,real_mnist,low_rank_GL,4,16,1703,8,1-2-3,0.8184149096015021,0.5698020553347535,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4092404506848294,-0.010796669467728615,False,False,gl_diagnostic_only,low_rank_GL,0.5683739652076575,0.7189730760581041,False,0.669,0.72,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1703_B2,real_mnist,permutation,4,32,1703,2,0-1-2,1.2747548783981961,0.9822646028438569,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.0008832305007648866,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1703_B2,real_mnist,signed_permutation,4,32,1703,2,0-1-2,1.2747548783981961,0.9822646028438569,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.0008832305007648866,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1703_B2,real_mnist,monomial_phase_or_scale,4,32,1703,2,0-1-2,0.9952345322272405,0.4397211972196777,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5425434056241791,-0.0008832305007648866,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1703_B2,real_mnist,block_orthogonal,4,32,1703,2,0-1-2,1.2784269223741391,0.9831478333446217,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.543426636124944,-0.0008832305007648866,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1703_B2,real_mnist,low_rank_GL,4,32,1703,2,0-1-2,0.8432846822359974,0.517979153142518,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4651686802021038,-0.0008832305007648866,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1703_B2,real_mnist,permutation,4,32,1703,2,0-1-3,1.3228756555322951,0.9921567416492214,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.00022420355128516256,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1703_B2,real_mnist,signed_permutation,4,32,1703,2,0-1-3,1.3228756555322951,0.9921567416492214,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.00022420355128516256,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1703_B2,real_mnist,monomial_phase_or_scale,4,32,1703,2,0-1-3,1.031667106648943,0.4103629133890039,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5817938282602175,-0.00022420355128516256,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1703_B2,real_mnist,block_orthogonal,4,32,1703,2,0-1-3,1.3242300521201624,0.9923809452005066,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5820180318115027,-0.00022420355128516256,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1703_B2,real_mnist,low_rank_GL,4,32,1703,2,0-1-3,0.8562260640691408,0.5367816965642639,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4555992486362427,-0.00022420355128516256,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1703_B2,real_mnist,permutation,4,32,1703,2,0-2-3,1.2747548783981961,0.9822646028438569,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.002605130949546841,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1703_B2,real_mnist,signed_permutation,4,32,1703,2,0-2-3,1.2747548783981961,0.9822646028438569,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.002605130949546841,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1703_B2,real_mnist,monomial_phase_or_scale,4,32,1703,2,0-2-3,1.022128195138791,0.397172796724145,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5850918061197119,-0.002605130949546841,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1703_B2,real_mnist,block_orthogonal,4,32,1703,2,0-2-3,1.2858489027816091,0.9848697337934037,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5876969370692586,-0.002605130949546841,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1703_B2,real_mnist,low_rank_GL,4,32,1703,2,0-2-3,0.8613237528798766,0.5421794917956726,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4426902419977311,-0.002605130949546841,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1703_B2,real_mnist,permutation,4,32,1703,2,1-2-3,1.1989578808281798,0.9596345332990054,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.006564159881843334,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1703_B2,real_mnist,signed_permutation,4,32,1703,2,1-2-3,1.1989578808281798,0.9596345332990054,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.006564159881843334,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1703_B2,real_mnist,monomial_phase_or_scale,4,32,1703,2,1-2-3,0.9571205144933261,0.40599074133417307,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5536437919648323,-0.006564159881843334,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1703_B2,real_mnist,block_orthogonal,4,32,1703,2,1-2-3,1.2183607542466437,0.9661986931808487,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5602079518466756,-0.006564159881843334,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1703_B2,real_mnist,low_rank_GL,4,32,1703,2,1-2-3,0.8636092791440324,0.5471174915649669,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4190812016158818,-0.006564159881843334,False,False,gl_diagnostic_only,low_rank_GL,0.6626847277959763,1.0302862192008255,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1703_B4,real_mnist,permutation,4,32,1703,4,0-1-2,1.2747548783981961,0.9822646028438569,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.008638570061340833,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1703_B4,real_mnist,signed_permutation,4,32,1703,4,0-1-2,1.2747548783981961,0.9822646028438569,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.008638570061340833,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1703_B4,real_mnist,monomial_phase_or_scale,4,32,1703,4,0-1-2,0.9952345322272405,0.4397211972196777,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5425434056241791,0.008638570061340833,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1703_B4,real_mnist,block_orthogonal,4,32,1703,4,0-1-2,1.2424573736255748,0.973626032782516,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5339048355628384,0.008638570061340833,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1703_B4,real_mnist,low_rank_GL,4,32,1703,4,0-1-2,0.8432846822359974,0.517979153142518,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.45564687963999806,0.008638570061340833,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1703_B4,real_mnist,permutation,4,32,1703,4,0-1-3,1.3228756555322951,0.9921567416492214,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.009702093566029024,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1703_B4,real_mnist,signed_permutation,4,32,1703,4,0-1-3,1.3228756555322951,0.9921567416492214,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.009702093566029024,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1703_B4,real_mnist,monomial_phase_or_scale,4,32,1703,4,0-1-3,1.031667106648943,0.4103629133890039,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5817938282602175,0.009702093566029024,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1703_B4,real_mnist,block_orthogonal,4,32,1703,4,0-1-3,1.2755378102292014,0.9824546480831924,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5720917346941885,0.009702093566029024,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1703_B4,real_mnist,low_rank_GL,4,32,1703,4,0-1-3,0.8562260640691408,0.5367816965642639,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4456729515189285,0.009702093566029024,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1703_B4,real_mnist,permutation,4,32,1703,4,0-2-3,1.2747548783981961,0.9822646028438569,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.016863298780180336,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1703_B4,real_mnist,signed_permutation,4,32,1703,4,0-2-3,1.2747548783981961,0.9822646028438569,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.016863298780180336,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1703_B4,real_mnist,monomial_phase_or_scale,4,32,1703,4,0-2-3,1.022128195138791,0.397172796724145,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5850918061197119,-0.016863298780180336,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1703_B4,real_mnist,block_orthogonal,4,32,1703,4,0-2-3,1.3843738836271637,0.9991279016240372,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6019551048998921,-0.016863298780180336,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1703_B4,real_mnist,low_rank_GL,4,32,1703,4,0-2-3,0.8613237528798766,0.5421794917956726,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4569484098283646,-0.016863298780180336,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1703_B4,real_mnist,permutation,4,32,1703,4,1-2-3,1.1989578808281798,0.9596345332990054,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.016210736633321843,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1703_B4,real_mnist,signed_permutation,4,32,1703,4,1-2-3,1.1989578808281798,0.9596345332990054,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.016210736633321843,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1703_B4,real_mnist,monomial_phase_or_scale,4,32,1703,4,1-2-3,0.9571205144933261,0.40599074133417307,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5536437919648323,-0.016210736633321843,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1703_B4,real_mnist,block_orthogonal,4,32,1703,4,1-2-3,1.2502297129536077,0.9758452699323272,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5698545285981542,-0.016210736633321843,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1703_B4,real_mnist,low_rank_GL,4,32,1703,4,1-2-3,0.8636092791440324,0.5471174915649669,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4287277783673603,-0.016210736633321843,False,False,gl_diagnostic_only,low_rank_GL,0.6213174222314309,0.9029675308344968,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1703_B8,real_mnist,permutation,4,32,1703,8,0-1-2,1.2747548783981961,0.9822646028438569,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.0027317811714488993,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1703_B8,real_mnist,signed_permutation,4,32,1703,8,0-1-2,1.2747548783981961,0.9822646028438569,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.0027317811714488993,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1703_B8,real_mnist,monomial_phase_or_scale,4,32,1703,8,0-1-2,0.9952345322272405,0.4397211972196777,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5425434056241791,0.0027317811714488993,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1703_B8,real_mnist,block_orthogonal,4,32,1703,8,0-1-2,1.2638951670969842,0.979532821672408,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5398116244527302,0.0027317811714488993,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1703_B8,real_mnist,low_rank_GL,4,32,1703,8,0-1-2,0.8432846822359974,0.517979153142518,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.46155366852989,0.0027317811714488993,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1703_B8,real_mnist,permutation,4,32,1703,8,0-1-3,1.3228756555322951,0.9921567416492214,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.010419167603456625,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1703_B8,real_mnist,signed_permutation,4,32,1703,8,0-1-3,1.3228756555322951,0.9921567416492214,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.010419167603456625,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1703_B8,real_mnist,monomial_phase_or_scale,4,32,1703,8,0-1-3,1.031667106648943,0.4103629133890039,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5817938282602175,0.010419167603456625,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1703_B8,real_mnist,block_orthogonal,4,32,1703,8,0-1-3,1.2726034690471142,0.9817375740457648,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5713746606567609,0.010419167603456625,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
