run_id,group_name,family,seed,hidden_width,input_dim,n_train,n_val,n_test,group_order,group_exponent,holonomy_element,holonomy_order,is_holonomy_central,stable_group_action,method,validation_accuracy,test_accuracy,validation_loss,test_loss,selected_by_validation,selector_no_test_leakage,ordinary_sync_residual,branch_action_residual,naive_representation_residual,invariant_pooling_residual,pre_lift_connection_residual,post_lift_connection_residual,invariant_projection_residual,parameter_multiplier,inference_multiplier,branch_count,capacity_matched_to_unlifted,capacity_matched_to_random_branch_control,is_single_model,is_extra_capacity
D4_planted_nonabelian_holonomy_W24_seed29,D4,planted_nonabelian_holonomy,29,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,greedy_soup,0.698,0.704,1.1511724876595053,1.126685037550838,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed29,D4,planted_nonabelian_holonomy,29,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,ensemble_upper_bound,0.968,0.9615,0.12813699122967764,0.15422860514234385,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed30,D4,planted_nonabelian_holonomy,30,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_weight_average,0.622,0.6225,1.434532056204488,1.4354673255612036,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed30,D4,planted_nonabelian_holonomy,30,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_c2m3_sync,0.703,0.6715,1.1328159484113367,1.2526782432294112,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed30,D4,planted_nonabelian_holonomy,30,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,naive_regular_representation_no_pooling,0.66,0.652,1.2977783903360387,1.3232562552827554,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed30,D4,planted_nonabelian_holonomy,30,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.946,0.9465,0.2124049850941123,0.20973948818895627,True,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed30,D4,planted_nonabelian_holonomy,30,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_orbit_lift_with_invariant_pooling,0.885,0.8755,0.44180677362904686,0.47885738354002316,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed30,D4,planted_nonabelian_holonomy,30,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,random_same_branch_count_control,0.768,0.7695,0.8909024787534294,0.8820494189088297,False,True,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed30,D4,planted_nonabelian_holonomy,30,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,oracle_true_branch_lift,0.961,0.9655,0.15558775731854643,0.1383646996222509,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed30,D4,planted_nonabelian_holonomy,30,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,greedy_soup,0.738,0.6825,0.9961068792596444,1.20989093242443,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed30,D4,planted_nonabelian_holonomy,30,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,ensemble_upper_bound,0.984,0.9615,0.06868710904577358,0.1534616160677876,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed31,D4,planted_nonabelian_holonomy,31,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_weight_average,0.618,0.618,1.4549012249224211,1.4529116294417195,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed31,D4,planted_nonabelian_holonomy,31,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_c2m3_sync,0.693,0.662,1.1670190618321148,1.2879782378795963,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed31,D4,planted_nonabelian_holonomy,31,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,naive_regular_representation_no_pooling,0.658,0.6325,1.3029475820191123,1.3959034337224556,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed31,D4,planted_nonabelian_holonomy,31,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.94,0.942,0.23579404625644224,0.22715018738617448,True,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed31,D4,planted_nonabelian_holonomy,31,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_orbit_lift_with_invariant_pooling,0.865,0.8675,0.5166814673452967,0.5098040396965392,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed31,D4,planted_nonabelian_holonomy,31,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,random_same_branch_count_control,0.77,0.755,0.879834530734785,0.9371902510045398,False,True,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed31,D4,planted_nonabelian_holonomy,31,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,oracle_true_branch_lift,0.955,0.958,0.17983078718299633,0.1674633173539839,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed31,D4,planted_nonabelian_holonomy,31,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,greedy_soup,0.727,0.7255,1.0392720902237638,1.0474921890972377,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed31,D4,planted_nonabelian_holonomy,31,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,ensemble_upper_bound,0.964,0.9635,0.14359386225472667,0.1457927986579723,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed32,D4,planted_nonabelian_holonomy,32,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_weight_average,0.581,0.5965,1.5952525363228973,1.5338764397274212,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed32,D4,planted_nonabelian_holonomy,32,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_c2m3_sync,0.666,0.6745,1.2737199098920642,1.2391171644057388,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed32,D4,planted_nonabelian_holonomy,32,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,naive_regular_representation_no_pooling,0.644,0.6535,1.35609997923143,1.3179886036092043,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed32,D4,planted_nonabelian_holonomy,32,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.958,0.9345,0.16600976646524948,0.2574222877756421,True,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed32,D4,planted_nonabelian_holonomy,32,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_orbit_lift_with_invariant_pooling,0.866,0.8725,0.5142830406153105,0.49145881513122497,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed32,D4,planted_nonabelian_holonomy,32,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,random_same_branch_count_control,0.731,0.7705,1.0238395892493695,0.8779231537287875,False,True,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed32,D4,planted_nonabelian_holonomy,32,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,oracle_true_branch_lift,0.956,0.962,0.17506433158115348,0.15095156156557868,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed32,D4,planted_nonabelian_holonomy,32,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,greedy_soup,0.722,0.7035,1.0578415792001075,1.1318407687064387,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed32,D4,planted_nonabelian_holonomy,32,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,ensemble_upper_bound,0.975,0.9695,0.10151211566424159,0.12302582670532049,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed33,D4,planted_nonabelian_holonomy,33,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_weight_average,0.583,0.608,1.5864809961015645,1.4896085918785342,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed33,D4,planted_nonabelian_holonomy,33,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_c2m3_sync,0.656,0.6885,1.3116612890846737,1.1908511735319558,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed33,D4,planted_nonabelian_holonomy,33,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,naive_regular_representation_no_pooling,0.653,0.6395,1.3239982910311971,1.3706413265637893,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed33,D4,planted_nonabelian_holonomy,33,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.941,0.9305,0.23004385096965357,0.2713558568844439,True,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed33,D4,planted_nonabelian_holonomy,33,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_orbit_lift_with_invariant_pooling,0.882,0.8635,0.4562694323163573,0.5255746859590835,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed33,D4,planted_nonabelian_holonomy,33,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,random_same_branch_count_control,0.762,0.7495,0.9106424386288976,0.9569381293159611,False,True,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed33,D4,planted_nonabelian_holonomy,33,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,oracle_true_branch_lift,0.97,0.9655,0.12121339834521308,0.13865375229655819,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed33,D4,planted_nonabelian_holonomy,33,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,greedy_soup,0.72,0.716,1.0659776961623204,1.0837154194715732,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed33,D4,planted_nonabelian_holonomy,33,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,ensemble_upper_bound,0.966,0.964,0.13656589412921138,0.14400212474853366,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed34,D4,planted_nonabelian_holonomy,34,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_weight_average,0.594,0.606,1.5467979488848287,1.5002989754787561,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed34,D4,planted_nonabelian_holonomy,34,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_c2m3_sync,0.701,0.6845,1.1398785472807067,1.2005537367622503,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed34,D4,planted_nonabelian_holonomy,34,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,naive_regular_representation_no_pooling,0.656,0.6305,1.3104450550783795,1.4047129519823498,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed34,D4,planted_nonabelian_holonomy,34,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.94,0.937,0.2332596730590028,0.24833725737605603,True,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed34,D4,planted_nonabelian_holonomy,34,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_orbit_lift_with_invariant_pooling,0.857,0.87,0.5482885435212995,0.50088560437199,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed34,D4,planted_nonabelian_holonomy,34,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,random_same_branch_count_control,0.771,0.7625,0.8743482221385201,0.9047748702827745,False,True,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed34,D4,planted_nonabelian_holonomy,34,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,oracle_true_branch_lift,0.965,0.946,0.1403333649922755,0.21299674705795787,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed34,D4,planted_nonabelian_holonomy,34,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,greedy_soup,0.775,0.7145,0.8562906981521515,1.0910845881030375,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed34,D4,planted_nonabelian_holonomy,34,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,ensemble_upper_bound,0.96,0.9675,0.1584974734392919,0.13056931403240332,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed35,D4,planted_nonabelian_holonomy,35,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_weight_average,0.581,0.591,1.5924139374457196,1.5538664963885311,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed35,D4,planted_nonabelian_holonomy,35,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_c2m3_sync,0.674,0.6825,1.2423607525998204,1.211981324972946,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed35,D4,planted_nonabelian_holonomy,35,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,naive_regular_representation_no_pooling,0.666,0.6345,1.270350564909552,1.3926533082906876,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed35,D4,planted_nonabelian_holonomy,35,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.933,0.9255,0.2628674430561198,0.28887235776738607,True,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed35,D4,planted_nonabelian_holonomy,35,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_orbit_lift_with_invariant_pooling,0.86,0.877,0.5374449020232244,0.473923144755185,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed35,D4,planted_nonabelian_holonomy,35,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,random_same_branch_count_control,0.775,0.7725,0.85801484420316,0.8685841082382944,False,True,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed35,D4,planted_nonabelian_holonomy,35,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,oracle_true_branch_lift,0.959,0.9715,0.16386903767126856,0.11512370677383796,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed35,D4,planted_nonabelian_holonomy,35,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,greedy_soup,0.68,0.7145,1.2208109992967064,1.090876325010439,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed35,D4,planted_nonabelian_holonomy,35,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,ensemble_upper_bound,0.966,0.97,0.13592415876232974,0.1219546580010344,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed36,D4,planted_nonabelian_holonomy,36,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_weight_average,0.618,0.6,1.4578266800228552,1.5224397242760177,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed36,D4,planted_nonabelian_holonomy,36,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_c2m3_sync,0.674,0.6845,1.2432126375326082,1.2037109206630157,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed36,D4,planted_nonabelian_holonomy,36,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,naive_regular_representation_no_pooling,0.625,0.624,1.4286235923804147,1.4307143181700928,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed36,D4,planted_nonabelian_holonomy,36,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.939,0.943,0.23975714988062116,0.22337934208754673,True,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed36,D4,planted_nonabelian_holonomy,36,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_orbit_lift_with_invariant_pooling,0.856,0.8535,0.552394491575193,0.5625033926011699,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed36,D4,planted_nonabelian_holonomy,36,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,random_same_branch_count_control,0.765,0.764,0.9010231715938795,0.8983275100984897,False,True,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed36,D4,planted_nonabelian_holonomy,36,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,oracle_true_branch_lift,0.949,0.951,0.20021621093572697,0.1931896351005013,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed36,D4,planted_nonabelian_holonomy,36,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,greedy_soup,0.717,0.711,1.0834039264618258,1.1016030517128843,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed36,D4,planted_nonabelian_holonomy,36,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,ensemble_upper_bound,0.979,0.9575,0.08795254737259839,0.16958283581444952,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed37,D4,planted_nonabelian_holonomy,37,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_weight_average,0.599,0.6095,1.529495286659993,1.4863737554668968,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed37,D4,planted_nonabelian_holonomy,37,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,unlifted_c2m3_sync,0.67,0.6695,1.2602954672023983,1.2613384306082092,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed37,D4,planted_nonabelian_holonomy,37,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,naive_regular_representation_no_pooling,0.667,0.6335,1.2685594613410671,1.3970802817915515,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False
D4_planted_nonabelian_holonomy_W24_seed37,D4,planted_nonabelian_holonomy,37,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.935,0.9475,0.25290959847412325,0.20635229078397965,True,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed37,D4,planted_nonabelian_holonomy,37,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_orbit_lift_with_invariant_pooling,0.854,0.8565,0.5644866229130343,0.5506582010444929,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True
D4_planted_nonabelian_holonomy_W24_seed37,D4,planted_nonabelian_holonomy,37,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,random_same_branch_count_control,0.769,0.7765,0.8830318178072379,0.8535333335199623,False,True,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,8.0,8.0,8,False,True,False,True
